method,median_end_to_end_ns,median_end_to_end_ms
C0,385798944.5,385.7989445
C1,58086840.5,58.0868405
B0,335473830.0,335.47383
C0,52315143.5,52.3151435
B0,173726711.5,173.7267115
C1,63040423.5,63.0404235
B0,54613685.0,54.613685
C1,200695654.5,200.6956545
B1,63696922.5,63.6969225
B1,205648267.5,205.6482675
B1,359967539.5,359.9675395
B0,53763577.5,53.7635775
C1,51092586.0,51.092586
C1,363457131.0,363.457131
C0,300968080.5,300.9680805
B0,54069431.0,54.069431
C0,218917978.5,218.9179785
B1,197607167.5,197.6071675
C0,56131531.5,56.1315315
C0,157947176.0,157.947176
B1,429997552.0,429.997552
B0,208927506.0,208.927506
B0,339484858.0,339.484858
C1,52479767.0,52.479767
B0,56959975.5,56.9599755
C0,224295079.5,224.2950795
B0,208035736.5,208.0357365
B0,192423490.0,192.42349
C0,179481662.0,179.481662
C1,56102189.0,56.102189
B0,298713793.0,298.713793
C1,51726490.0,51.72649
C1,53158273.0,53.158273
C0,320336491.5,320.3364915
B1,205986495.5,205.9864955
C0,363862772.5,363.8627725
B0,339927216.0,339.927216
B0,331409499.5,331.4094995
B0,366873173.5,366.8731735
B0,51447762.5,51.4477625
C1,51991403.5,51.9914035
B1,357625605.0,357.625605
C1,223381219.5,223.3812195
C1,373434887.0,373.434887
C0,168122385.5,168.1223855
C0,53557578.5,53.5575785
B1,238877586.5,238.8775865
C0,232633274.0,232.633274
C0,50076934.5,50.0769345
B0,54465373.0,54.465373
C0,51334288.0,51.334288
C1,54108142.0,54.108142
C1,203150544.5,203.1505445
B1,181565532.0,181.565532
C0,355438753.5,355.4387535
C1,231092063.0,231.092063
C1,197082150.0,197.08215
C1,357268573.0,357.268573
B1,198573344.0,198.573344
C0,331941614.0,331.941614
C1,55667248.0,55.667248
B1,254262915.5,254.2629155
B1,53619430.5,53.6194305
B1,53545796.0,53.545796
B1,49068344.5,49.0683445
C0,352530938.0,352.530938
C0,49326429.5,49.3264295
C0,51756783.5,51.7567835
B0,51348690.5,51.3486905
B0,59498136.0,59.498136
C1,52398823.0,52.398823
B0,195716141.0,195.716141
C1,207926292.5,207.9262925
B1,364030261.5,364.0302615
C1,54444540.0,54.44454
C0,49369502.0,49.369502
B1,285353067.0,285.353067
C1,232805288.5,232.8052885
C1,60941419.0,60.941419
C0,54051137.0,54.051137
B0,165591961.0,165.591961
C0,48021807.0,48.021807
B0,187462358.5,187.4623585
B0,380687059.5,380.6870595
C1,211157222.5,211.1572225
B0,50626035.0,50.626035
C0,184468320.0,184.46832
B1,242903359.0,242.903359
B0,55089603.0,55.089603
C1,53781024.5,53.7810245
C0,51336379.5,51.3363795
B1,198265980.5,198.2659805
B1,430923110.5,430.9231105
B0,51286863.5,51.2868635
B0,62474588.5,62.4745885
C0,188465733.5,188.4657335
B1,204048804.5,204.0488045
B0,429692072.0,429.692072
B1,188703337.0,188.703337
C0,52816311.0,52.816311
B1,353990212.0,353.990212
B0,164612615.0,164.612615
B0,52527169.5,52.5271695
C0,332615572.0,332.615572
C1,477958516.5,477.9585165
C0,221707154.0,221.707154
B0,275688092.5,275.6880925
B1,381307967.5,381.3079675
C1,204229881.0,204.229881
B1,333284496.5,333.2844965
C1,50526170.0,50.52617
B1,203621320.0,203.62132
B1,51934135.5,51.9341355
C1,303905495.5,303.9054955
C1,187461034.0,187.461034
C0,175999294.5,175.9992945
C0,187800619.5,187.8006195
B1,360034515.0,360.034515
B1,292072150.0,292.07215
C0,52512243.0,52.512243
B0,221613652.0,221.613652
B1,229282396.0,229.282396
C1,337595246.5,337.5952465
C0,203117850.5,203.1178505
B0,210580845.0,210.580845
C0,165974611.5,165.9746115
C1,371156881.5,371.1568815
B0,303741226.5,303.7412265
B0,177926595.5,177.9265955
C0,291961000.5,291.9610005
B1,182226976.5,182.2269765
B0,56660201.0,56.660201
B0,182372008.5,182.3720085
B0,159584721.0,159.584721
C1,399875794.0,399.875794
C0,63140210.5,63.1402105
B1,52821997.0,52.821997
B0,358381514.0,358.381514
C0,322963892.5,322.9638925
B0,369835112.0,369.835112
C1,212658477.0,212.658477
C0,57074786.0,57.074786
C0,317731547.0,317.731547
C1,205541928.5,205.5419285
C1,209754756.5,209.7547565
C0,60727762.0,60.727762
C1,54488819.5,54.4888195
C1,356191235.0,356.191235
C0,50760240.5,50.7602405
B0,186603032.0,186.603032
C0,208712108.5,208.7121085
B1,208672138.0,208.672138
B0,207673156.0,207.673156
C1,371428443.5,371.4284435
B1,196918209.5,196.9182095
B1,364623938.0,364.623938
B0,369249474.5,369.2494745
C0,51944741.0,51.944741
C1,199800838.5,199.8008385
B1,205133276.0,205.133276
B1,379494664.0,379.494664
C0,218439585.0,218.439585
B0,340929722.0,340.929722
C1,51965305.5,51.9653055
C0,55898398.5,55.8983985
C1,395943065.5,395.9430655
B1,53200340.5,53.2003405
C1,218232582.0,218.232582
C1,170083874.0,170.083874
C1,195739690.5,195.7396905
C0,411735388.0,411.735388
C1,219780509.0,219.780509
B0,49808790.5,49.8087905
B0,404164309.0,404.164309
C0,301580315.0,301.580315
B1,53124449.0,53.124449
C1,334298234.5,334.2982345
C1,179587850.0,179.58785
C0,58082810.0,58.08281
B1,319805123.5,319.8051235
C0,226917651.5,226.9176515
C1,334570955.5,334.5709555
B1,51506093.5,51.5060935
B1,361869007.5,361.8690075
B0,321490673.0,321.490673
C0,62593249.5,62.5932495
C0,373101918.5,373.1019185
C1,59538616.5,59.5386165
C1,324285192.0,324.285192
B0,193569304.0,193.569304
C0,358685237.5,358.6852375
C0,420168958.0,420.168958
B1,54185461.5,54.1854615
B0,359123449.0,359.123449
B1,213683597.0,213.683597
C1,53523289.0,53.523289
C0,55141628.0,55.141628
C1,382019117.5,382.0191175
C1,193320261.5,193.3202615
C1,366178419.5,366.1784195
B0,57647311.5,57.6473115
B0,190156141.0,190.156141
B1,54004608.5,54.0046085
C1,52099486.0,52.099486
C0,303492471.0,303.492471
B0,182989373.5,182.9893735
C0,329670757.0,329.670757
C0,197273405.0,197.273405
B1,347773752.0,347.773752
B1,51399457.5,51.3994575
C0,52714945.0,52.714945
C0,223440239.5,223.4402395
B0,256141027.5,256.1410275
B0,52458772.5,52.4587725
B1,193463582.5,193.4635825
B0,62601784.5,62.6017845
C0,53686237.0,53.686237
B0,50101692.0,50.101692
B0,51723374.5,51.7233745
B0,407997076.5,407.9970765
C1,439655257.5,439.6552575
C1,52810172.5,52.8101725
C0,315133175.5,315.1331755
B0,330253699.5,330.2536995
B0,55961181.5,55.9611815
B0,53479776.0,53.479776
B1,368781988.5,368.7819885
C1,201592495.0,201.592495
C1,53992869.0,53.992869
B0,377576660.5,377.5766605
B0,52788740.0,52.78874
C1,52852386.0,52.852386
B0,348661067.5,348.6610675
B0,157374836.0,157.374836
B0,54869946.0,54.869946
C0,53753860.0,53.75386
B1,54790060.0,54.79006
B0,209969940.0,209.96994
B1,347866727.5,347.8667275
C0,54278743.0,54.278743
B1,366566577.5,366.5665775
B0,53585477.0,53.585477
C0,191086818.0,191.086818
C1,335725034.0,335.725034
B0,399821492.5,399.8214925
B1,410639055.0,410.639055
C0,52488151.0,52.488151
C0,53755022.0,53.755022
C0,179047342.0,179.047342
C0,195808441.5,195.8084415
C0,50984556.5,50.9845565
C0,189039488.5,189.0394885
C0,352643543.5,352.6435435
C0,189946073.5,189.9460735
C1,398420348.5,398.4203485
C1,422789453.0,422.789453
B1,319936513.0,319.936513
C1,360463891.0,360.463891
B1,54377422.0,54.377422
C1,214539035.0,214.539035
B0,331658074.0,331.658074
C1,52540621.0,52.540621
B1,54543799.5,54.5437995
B0,52234210.5,52.2342105
B0,211400094.5,211.4000945
C1,215153705.0,215.153705
C1,356991326.0,356.991326
C1,220415233.5,220.4152335
C1,184622855.0,184.622855
C0,352670626.5,352.6706265
B1,372092795.0,372.092795
B1,213789766.5,213.7897665
C0,337273256.0,337.273256
B1,197479852.5,197.4798525
B1,53455210.0,53.45521
C1,55234219.0,55.234219
B0,359531323.5,359.5313235
C1,54354856.0,54.354856
B0,173741723.0,173.741723
C1,177133878.0,177.133878
C1,54404688.5,54.4046885
C0,218814755.5,218.8147555
B0,204874474.0,204.874474
C0,308201715.0,308.201715
C0,180669853.5,180.6698535
C1,375239093.5,375.2390935
C0,52866902.5,52.8669025
C0,52200877.5,52.2008775
C1,316590626.5,316.5906265
C1,316306498.5,316.3064985
C1,324862696.5,324.8626965
C0,413562102.0,413.562102
C0,343009678.5,343.0096785
B0,373155252.5,373.1552525
C1,209416088.0,209.416088
C1,362482166.5,362.4821665
C1,53733952.5,53.7339525
B0,51516899.0,51.516899
B0,49125364.0,49.125364
B0,206741875.0,206.741875
C0,196103051.5,196.1030515
C1,402051726.5,402.0517265
C0,354994566.0,354.994566
C1,51040187.0,51.040187
C1,416038157.0,416.038157
B1,50875901.5,50.8759015
B1,180271364.5,180.2713645
B0,218586886.5,218.5868865
B0,372768241.0,372.768241
B1,52504111.0,52.504111
B0,330161941.5,330.1619415
C0,186660029.0,186.660029
B0,391759528.0,391.759528
C0,52919161.0,52.919161
B0,171402877.5,171.4028775
C1,52325611.0,52.325611
B0,57585339.5,57.5853395
B0,54327360.0,54.32736
C0,58031190.5,58.0311905
B1,176948906.0,176.948906
C0,345826676.0,345.826676
B0,53355311.0,53.355311
B1,207253303.5,207.2533035
C1,53830704.5,53.8307045
C0,404035854.0,404.035854
B0,200636115.0,200.636115
C1,53431215.0,53.431215
C1,55496274.0,55.496274
C1,199545586.5,199.5455865
C1,51768701.0,51.768701
C1,406888467.0,406.888467
C0,53032397.5,53.0323975
C0,188044821.5,188.0448215
B0,334139557.0,334.139557
B1,56124203.0,56.124203
B1,52716264.5,52.7162645
B0,187189786.0,187.189786
C1,202552044.5,202.5520445
C0,219797190.0,219.79719
C1,58740458.5,58.7404585
C0,289054196.5,289.0541965
C1,276148482.0,276.148482
C1,55459468.5,55.4594685
B0,370404945.0,370.404945
B1,307158081.5,307.1580815
C1,299098149.0,299.098149
B1,177925812.5,177.9258125
B1,220010449.0,220.010449
C0,214652594.0,214.652594
B0,321051008.5,321.0510085
B0,364166501.0,364.166501
B0,331126491.5,331.1264915
B1,395177434.5,395.1774345
B1,342617646.5,342.6176465
B0,54075954.5,54.0759545
B0,392793812.5,392.7938125
B0,54854526.5,54.8545265
C0,356094238.0,356.094238
C1,340112708.0,340.112708
C1,185189773.0,185.189773
B1,179631806.0,179.631806
C0,201436257.0,201.436257
C1,202924136.5,202.9241365
C1,53963177.0,53.963177
C0,203078251.0,203.078251
B1,391069614.0,391.069614
B1,53197573.0,53.197573
B0,50908691.0,50.908691
B1,338197763.0,338.197763
B0,53805021.5,53.8050215
C0,51696809.5,51.6968095
C0,354710232.0,354.710232
C0,168291748.5,168.2917485
B0,218963676.5,218.9636765
C1,238388837.5,238.3888375
B1,51642837.0,51.642837
B1,332413408.5,332.4134085
C1,52225576.5,52.2255765
C0,333712503.0,333.712503
B0,211238249.5,211.2382495
C1,55265305.5,55.2653055
B1,57962562.5,57.9625625
C0,50861679.5,50.8616795
C1,203434997.0,203.434997
C1,353022815.5,353.0228155
B1,233303221.5,233.3032215
B1,195648364.0,195.648364
B1,187495416.0,187.495416
C1,188626062.5,188.6260625
C0,332308267.5,332.3082675
B0,443339021.5,443.3390215
C1,208185085.0,208.185085
B1,302661026.0,302.661026
C0,331446235.5,331.4462355
C1,415779352.0,415.779352
C0,222278176.5,222.2781765
B0,303712556.0,303.712556
C1,52030832.5,52.0308325
B0,179584050.0,179.58405
B1,416362601.5,416.3626015
C0,56970519.0,56.970519
B1,52863089.0,52.863089
B1,54105204.5,54.1052045
B1,305774679.0,305.774679
B1,310321407.0,310.321407
C1,52013177.5,52.0131775
B0,402069996.0,402.069996
C1,230771827.0,230.771827
B0,414452679.5,414.4526795
B1,58874274.5,58.8742745
B1,327205367.0,327.205367
C0,278357869.0,278.357869
C0,205623754.5,205.6237545
B1,195225479.0,195.225479
C0,216938421.0,216.938421
B0,361066390.5,361.0663905
B1,197375340.5,197.3753405
B0,171230884.5,171.2308845
B0,53681091.0,53.681091
C1,381130542.0,381.130542
C1,212374594.5,212.3745945
C0,52003233.5,52.0032335
B0,398112664.5,398.1126645
C0,54201599.0,54.201599
B1,215881685.0,215.881685
C1,53492310.0,53.49231
B0,194372056.0,194.372056
B0,52300215.5,52.3002155
B1,215713682.0,215.713682
B1,386102911.5,386.1029115
C0,330112056.0,330.112056
C1,168282874.0,168.282874
C0,57935905.0,57.935905
B1,189522875.5,189.5228755
B0,52114484.0,52.114484
C0,53260657.0,53.260657
B0,208909836.5,208.9098365
C0,181261502.0,181.261502
B0,192624682.5,192.6246825
B0,187592503.0,187.592503
C1,200339532.0,200.339532
B1,384804229.5,384.8042295
B1,195238280.5,195.2382805
C1,158049300.5,158.0493005
B1,52478743.0,52.478743
C0,55845858.0,55.845858
C1,312833011.5,312.8330115
C1,201354672.0,201.354672
C1,178247244.5,178.2472445
C0,379263410.0,379.26341
B0,227750520.5,227.7505205
B1,354886318.5,354.8863185
C1,358595790.0,358.59579
B1,54911582.0,54.911582
C0,379211193.5,379.2111935
C1,183387988.5,183.3879885
B1,205373440.5,205.3734405
C1,191862231.5,191.8622315
C0,404152175.5,404.1521755
B1,206996628.0,206.996628
B1,330221482.5,330.2214825
C0,296961042.0,296.961042
C0,217187705.0,217.187705
B1,56683103.5,56.6831035
B1,303856205.0,303.856205
C0,186007969.5,186.0079695
B1,54003538.0,54.003538
C1,53548561.0,53.548561
C0,53417774.0,53.417774
C0,51800285.5,51.8002855
B1,333100156.5,333.1001565
B1,54099408.0,54.099408
B0,52136876.5,52.1368765
B0,52090066.0,52.090066
B0,56717613.5,56.7176135
B1,209873661.0,209.873661
C0,52954279.5,52.9542795
C0,187177724.5,187.1777245
C1,61655100.0,61.6551
C0,340751380.5,340.7513805
B0,210335240.5,210.3352405
B1,317146753.5,317.1467535
C1,52418123.0,52.418123
C0,295501097.0,295.501097
C0,168552190.0,168.55219
C0,176784257.0,176.784257
C1,339600484.0,339.600484
C1,54848966.5,54.8489665
C0,52531021.5,52.5310215
C0,50381090.5,50.3810905
B0,176451495.0,176.451495
C1,194839113.5,194.8391135
C1,365077116.5,365.0771165
B1,51789529.5,51.7895295
C0,182256475.0,182.256475
B0,182468805.5,182.4688055
B1,51700672.0,51.700672
B1,208810827.0,208.810827
B0,52233761.5,52.2337615
B0,334302774.5,334.3027745
C0,326729001.0,326.729001
C1,310400936.5,310.4009365
B1,361310746.0,361.310746
B1,209867248.5,209.8672485
C1,389279021.0,389.279021
B1,334316135.5,334.3161355
C0,51534266.5,51.5342665
B0,343625131.0,343.625131
B0,178575530.0,178.57553
C0,175748386.0,175.748386
B0,199680117.0,199.680117
C1,49130019.5,49.1300195
B1,51640738.0,51.640738
C0,310248269.5,310.2482695
B1,62625149.0,62.625149
C0,51563822.5,51.5638225
C1,356918324.0,356.918324
B0,199847936.5,199.8479365
B1,172736805.0,172.736805
B1,178350497.0,178.350497
B1,213468490.5,213.4684905
C0,346461636.5,346.4616365
B1,53842838.0,53.842838
B0,202780549.0,202.780549
B0,50206300.0,50.2063
B1,231030946.5,231.0309465
C1,190558845.5,190.5588455
B0,316157171.5,316.1571715
B1,352445121.0,352.445121
B0,192444452.0,192.444452
B1,52188399.5,52.1883995
C1,165477524.0,165.477524
B1,52350871.0,52.350871
C1,317010764.0,317.010764
C0,51982735.5,51.9827355
C0,199925438.0,199.925438
B0,180999120.0,180.99912
B0,359073862.0,359.073862
B0,351613962.5,351.6139625
B1,51995813.0,51.995813
B0,336234142.0,336.234142
B1,174892943.0,174.892943
C1,353488356.0,353.488356
B1,331590903.0,331.590903
B1,52922955.0,52.922955
C0,349038266.5,349.0382665
C0,53656706.0,53.656706
B0,48780377.0,48.780377
C1,183023276.0,183.023276
C1,50807760.5,50.8077605
C0,54188453.5,54.1884535
B0,194265818.5,194.2658185
C1,187434396.0,187.434396
C0,363667646.0,363.667646
C0,50091360.0,50.09136
B1,177666259.5,177.6662595
C1,186020302.0,186.020302
B0,200101447.0,200.101447
B1,50810843.0,50.810843
C1,332457023.0,332.457023
B1,52388940.5,52.3889405
B0,202820928.5,202.8209285
B0,339567563.5,339.5675635
C1,49551087.0,49.551087
C0,53192177.0,53.192177
B0,169339646.5,169.3396465
C0,51068885.0,51.068885
C0,351536254.0,351.536254
B1,208410879.5,208.4108795
B0,190733104.5,190.7331045
B1,229258370.5,229.2583705
C1,352399139.5,352.3991395
C0,191762704.0,191.762704
B1,352801890.0,352.80189
B1,198179639.0,198.179639
B0,331494305.0,331.494305
C1,193214596.5,193.2145965
B1,371193814.0,371.193814
B1,196852554.5,196.8525545
B1,166456742.5,166.4567425
B0,50065153.0,50.065153
C1,51014283.5,51.0142835
C0,193363070.5,193.3630705
C0,50240153.5,50.2401535
B0,217629671.0,217.629671
B1,314435555.0,314.435555
C0,353796407.5,353.7964075
C0,194849115.0,194.849115
B0,52983748.5,52.9837485
B0,290975174.5,290.9751745
B1,49301163.0,49.301163
C1,309793060.5,309.7930605
B1,50562729.0,50.562729
C1,52297950.5,52.2979505
B0,152590478.0,152.590478
B1,50616444.0,50.616444
C1,173470757.5,173.4707575
C1,53033101.5,53.0331015
B1,174594764.0,174.594764
C0,51252866.5,51.2528665
B1,304336575.0,304.336575
B0,175757153.5,175.7571535
C0,49342425.5,49.3424255
C1,301550306.5,301.5503065
C0,198223831.5,198.2238315
C0,297742777.0,297.742777
B1,50968456.0,50.968456
C0,189379168.0,189.379168
B0,211333603.0,211.333603
C1,200000678.0,200.000678
B1,334448419.0,334.448419
B1,51072724.0,51.072724
C0,50830755.5,50.8307555
C0,49817540.0,49.81754
C0,312836964.0,312.836964
B1,52831795.5,52.8317955
C0,326287438.5,326.2874385
B0,174371928.5,174.3719285
B1,55938952.0,55.938952
B0,52078896.5,52.0788965
B0,52572267.0,52.572267
B0,52232251.0,52.232251
C1,344357730.5,344.3577305
C0,192070429.5,192.0704295
B1,178852005.5,178.8520055
C1,339739098.5,339.7390985
C0,187317158.0,187.317158
B0,209307452.5,209.3074525
B1,342533953.5,342.5339535
B0,52703180.0,52.70318
C1,52850288.5,52.8502885
B1,52902990.5,52.9029905
B0,49817777.5,49.8177775
B0,52370240.0,52.37024
C0,299248791.0,299.248791
C1,188980413.5,188.9804135
C0,360276567.5,360.2765675
C0,52455804.5,52.4558045
B1,341203527.5,341.2035275
C1,362663931.5,362.6639315
C1,58479525.5,58.4795255
C0,53006353.0,53.006353
C0,54632375.0,54.632375
B0,337102737.5,337.1027375
C0,335513896.0,335.513896
C0,51877633.0,51.877633
C0,351039070.0,351.03907
B1,370683692.0,370.683692
B0,52158696.5,52.1586965
C0,50956436.0,50.956436
C1,198868814.0,198.868814
C1,54369607.0,54.369607
B0,315463821.5,315.4638215
C0,225451809.5,225.4518095
C1,379566495.5,379.5664955
C0,290746488.0,290.746488
C1,196165789.0,196.165789
C0,55968203.0,55.968203
C1,51690053.5,51.6900535
B1,51850915.5,51.8509155
C0,168584384.5,168.5843845
C0,186173487.5,186.1734875
C1,378295441.0,378.295441
B1,351050759.0,351.050759
B0,355007635.0,355.007635
C1,157559821.5,157.5598215
B0,333255010.0,333.25501
C1,246828803.0,246.828803
B1,188571759.5,188.5717595
B1,199847799.5,199.8477995
C0,178684359.5,178.6843595
C1,53628633.5,53.6286335
B0,189182857.5,189.1828575
B0,337421758.5,337.4217585
B1,221276065.0,221.276065
B0,310059772.5,310.0597725
C1,53879667.0,53.879667
C1,320136283.5,320.1362835
C1,54206054.5,54.2060545
B1,185054475.0,185.054475
C1,205428051.5,205.4280515
C0,53035876.5,53.0358765
C1,264950619.0,264.950619
B0,349681802.5,349.6818025
C0,183364629.5,183.3646295
B1,355170924.5,355.1709245
B0,52163035.0,52.163035
B0,50995277.0,50.995277
B0,51041694.5,51.0416945
B1,201930574.5,201.9305745
B0,221520508.0,221.520508
B1,60320639.0,60.320639
C1,325069789.5,325.0697895
B1,347243690.5,347.2436905
C1,203890124.0,203.890124
C1,213304196.5,213.3041965
B0,53560313.0,53.560313
C1,329631194.0,329.631194
B0,178683431.0,178.683431
B0,54809866.5,54.8098665
B1,260887461.0,260.887461
B1,52260862.5,52.2608625
B0,206490684.0,206.490684
C0,161878818.0,161.878818
B1,336769523.5,336.7695235
C1,196922848.0,196.922848
C1,194679570.0,194.67957
C0,156405471.0,156.405471
B1,49574006.5,49.5740065
C0,188936152.5,188.9361525
C0,51484960.5,51.4849605
B0,51764359.0,51.764359
C0,209303204.5,209.3032045
C1,161650943.0,161.650943
B0,51504368.5,51.5043685
C0,50727255.0,50.727255
B1,325213478.0,325.213478
B0,193041776.0,193.041776
C1,54013738.5,54.0137385
C0,282663447.5,282.6634475
C0,207954713.0,207.954713
B0,304132449.5,304.1324495
C1,184206605.5,184.2066055
C0,228217538.5,228.2175385
B0,52192431.0,52.192431
C1,51754154.5,51.7541545
C0,197305826.0,197.305826
B0,199727107.0,199.727107
B0,255119225.0,255.119225
B0,184158660.0,184.15866
C0,350365959.5,350.3659595
B1,58113561.0,58.113561
C1,342002279.0,342.002279
B0,53668848.0,53.668848
B1,53921897.0,53.921897
B0,375894489.0,375.894489
B0,331105605.0,331.105605
C1,52867081.5,52.8670815
C0,328320148.0,328.320148
B0,350003753.0,350.003753
C0,51932207.0,51.932207
C1,54729994.5,54.7299945
C0,330561147.5,330.5611475
B0,248206140.5,248.2061405
B0,380773122.0,380.773122
B0,322572824.0,322.572824
B1,437499572.5,437.4995725
B1,192492676.0,192.492676
B0,212739867.0,212.739867
C1,51320104.0,51.320104
C0,51443619.5,51.4436195
B1,53280537.5,53.2805375
C0,52698447.5,52.6984475
B1,207349537.5,207.3495375
C1,52291628.5,52.2916285
C1,221392576.5,221.3925765
B1,345617498.0,345.617498
B1,52194197.5,52.1941975
B1,217117245.5,217.1172455
C0,197399026.5,197.3990265
B1,171371611.0,171.371611
C0,389809790.5,389.8097905
C0,196115400.0,196.1154
B1,199002515.0,199.002515
C0,185528758.5,185.5287585
B1,206682671.0,206.682671
B1,297077261.0,297.077261
B0,51396820.5,51.3968205
C1,50053279.0,50.053279
B1,186167223.5,186.1672235
C0,380995319.5,380.9953195
B1,203584561.0,203.584561
C1,53891888.0,53.891888
B0,281629873.5,281.6298735
C0,323132793.0,323.132793
B0,202086793.0,202.086793
C0,52491341.5,52.4913415
C1,51956496.5,51.9564965
B0,57016460.0,57.01646
B1,310685143.0,310.685143
B0,192365591.5,192.3655915
B0,242910065.5,242.9100655
C0,53597944.0,53.597944
